project_id,profile_id,project_title,description,technologies,project_type,year_completed,created_at
18fc0b4f-c483-a6c5-fedf-2c3fa4e5f226,31019662-55ef-5723-91bb-ca038c9c0a38,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2025,2026-07-23 19:50:00
4e94b783-a687-2c8b-0ed6-1c0c393da26d,31019662-55ef-5723-91bb-ca038c9c0a38,Linux Server Monitoring Scripts,"Bash scripts to monitor CPU, memory and disk usage.","{""Linux""}",academic,2024,2026-07-23 19:50:00
f32ab3d4-b81f-a85e-9aa2-0b9c0630b934,462c2c93-3335-7b7e-ee59-cad04357cf15,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",competition,2026,2026-08-26 03:00:00
f19ea54c-e8f9-46f3-91e6-66877cc9bebf,1bf56c95-a7e1-9ab0-9425-b29dc4008d41,Jones Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2025,2026-08-29 16:35:00
cd575a79-cb17-cec3-075f-2996313a83d3,1bf56c95-a7e1-9ab0-9425-b29dc4008d41,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2026,2026-08-29 16:35:00
a29d5875-90f0-d802-2aa4-9db928f4100b,1bf56c95-a7e1-9ab0-9425-b29dc4008d41,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",competition,2026,2026-08-29 16:35:00
7bd03a15-bd19-e7cb-8939-882d4d049b8d,a2e0f852-b2bd-4452-04bf-be6a353ca07e,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2026,2026-08-05 04:58:00
6bbf548f-2c9f-9936-de66-6672938982e0,a2e0f852-b2bd-4452-04bf-be6a353ca07e,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2024,2026-08-05 04:58:00
31db836b-2829-dda9-276b-5b69ad8e9637,b1c4ef50-4eea-7844-2394-38b7e7763526,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2023,2026-09-18 21:16:00
54f38394-850f-7be3-97d7-30e2ddb6a7e4,da4dd3c5-1b1c-8af3-a615-217d55b9998e,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2026,2026-08-21 07:07:00
92cd15bb-6a66-75a2-af38-3b28392d920f,da4dd3c5-1b1c-8af3-a615-217d55b9998e,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2026,2026-08-21 07:07:00
fe1da55b-faee-fe01-e70f-56b0cb720630,b8f0aea6-d26b-1581-2447-367ac04c5594,"Mitchell, Sales Dashboard",Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",personal,2026,2026-08-12 18:48:00
24f8516a-d0d3-8a9b-2232-10ca1bdb0585,a5412d3b-09f6-269a-bf62-ca27f7661dec,"Liu, Sales Dashboard",Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-09-15 01:57:00
c57eaf63-b73c-d95c-0081-afdd45027989,a5412d3b-09f6-269a-bf62-ca27f7661dec,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",personal,2023,2026-09-15 01:57:00
bcfd8669-42e1-2288-2548-d5c922e8cbaa,a5412d3b-09f6-269a-bf62-ca27f7661dec,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2025,2026-09-15 01:57:00
b0fc171b-3b3f-b30f-260e-cf4405b9573d,a5412d3b-09f6-269a-bf62-ca27f7661dec,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2024,2026-09-15 01:57:00
bd6d2160-3fe6-9b45-8c36-df3244d522d9,ed1d1ea9-ce7f-41fb-e7d8-6b10bb3abc80,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",competition,2024,2026-08-04 20:36:00
9e7d146b-07b8-bdee-e90c-bc49a68a262b,6c9ea692-334c-0920-3f94-3466091024e7,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",personal,2026,2026-07-26 14:19:00
29dd4973-2fb3-a898-fccf-b409bf583d5f,6c9ea692-334c-0920-3f94-3466091024e7,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",academic,2026,2026-07-26 14:19:00
1e13498e-1f46-2f03-55bf-8a6ff6f1002a,0f1a616f-12c9-543f-214d-b1a615e9c8ff,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2023,2026-07-10 09:59:00
d8980053-788b-c274-b993-8f44dd71f1df,0f1a616f-12c9-543f-214d-b1a615e9c8ff,Food Delivery Backend,"Microservice backend for order handling, containerised with Docker.","{""Node.js"",""Docker"",""SQL""}",personal,2024,2026-07-10 09:59:00
f3c30463-11f0-1c4a-5593-06bb099b4746,2a2c750c-1d40-6357-814c-31b2aed99198,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",internship,2024,2026-09-14 13:37:00
3d474260-ac64-79bd-006b-d7b04557a34a,b1d250bc-b742-7eb6-154f-82435bc75849,"Marquez, Sales Dashboard",Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-07-29 15:31:00
f233c530-abee-976d-a7bb-4627a885a123,b1d250bc-b742-7eb6-154f-82435bc75849,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",competition,2024,2026-07-29 15:31:00
c647557b-0548-8f63-6978-1b66c1e59c43,b1d250bc-b742-7eb6-154f-82435bc75849,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",personal,2024,2026-07-29 15:31:00
1aca94c5-84a3-8a26-0044-18f37f1895be,32f6a44a-deec-a657-a445-86ea56c81807,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",competition,2024,2026-07-17 15:03:00
5b0f3227-698a-7ada-cb92-5e92d9f70788,7fa9aae9-04ba-dcf4-9000-72e315991dbf,Hale-Blair Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-08-03 19:39:00
512b171b-9676-e8a4-87c8-604cb510ffa9,7fa9aae9-04ba-dcf4-9000-72e315991dbf,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",academic,2025,2026-08-03 19:39:00
eaa31841-a37c-75b6-b3d3-842b402395b4,2a7b0c8f-97f8-b7d9-eeb7-61db49173d53,Sentiment Analysis of Product Reviews,Classified Shopee product reviews using NLP techniques.,"{""Python"",""Natural Language Processing"",""Machine Learning""}",academic,2026,2026-07-26 19:04:00
b07dbb51-048c-16fd-5635-2487a041fba8,2a7b0c8f-97f8-b7d9-eeb7-61db49173d53,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",academic,2026,2026-07-26 19:04:00
47e52f3a-78c5-7200-40d1-fc87f8db62bb,e2302224-250b-6c28-4ebc-a2d6b55f1265,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",internship,2024,2026-07-30 02:57:00
9da657bf-265b-5501-3951-252abc0db6b7,e2302224-250b-6c28-4ebc-a2d6b55f1265,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2026,2026-07-30 02:57:00
b2c3e309-b56d-9e50-e056-7141811b9639,f6d000dd-6e79-7647-c581-a359a516198f,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",personal,2026,2026-08-19 01:20:00
a7b1e576-ba82-9862-8fec-03b3f1e2c528,f6d000dd-6e79-7647-c581-a359a516198f,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",academic,2025,2026-08-19 01:20:00
82ede591-3d70-6c96-db8d-57d945c676c3,f6d000dd-6e79-7647-c581-a359a516198f,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",personal,2025,2026-08-19 01:20:00
178d75e6-7170-78c5-d794-0fda6475d3f4,102478ac-328e-99cd-7ec8-6fd6b8f57bcf,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",personal,2023,2026-09-12 08:34:00
557fe059-2414-d868-9c14-499675d334a8,102478ac-328e-99cd-7ec8-6fd6b8f57bcf,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",competition,2025,2026-09-12 08:34:00
26bdd79a-ff20-6219-50c1-355ff4e40961,102478ac-328e-99cd-7ec8-6fd6b8f57bcf,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2024,2026-09-12 08:34:00
f462a3d0-ee4c-eb4e-675f-c9eca964ff08,c1aeebca-da38-38bb-c351-999e9222a5de,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2023,2026-07-14 08:59:00
23bdec0a-9085-8205-3160-fa4dc2e8574f,c1aeebca-da38-38bb-c351-999e9222a5de,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",personal,2026,2026-07-14 08:59:00
949fdeff-fe04-1767-de17-a70f23fe9e9e,c1aeebca-da38-38bb-c351-999e9222a5de,Inventory Tracker CLI,Command-line tool for small-business stock tracking.,"{""C++"",""Git""}",academic,2025,2026-07-14 08:59:00
51268a9b-6a92-774d-a4b8-a0df7d7784e4,c4cf769e-b363-8c5a-cdc9-62721449603c,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",academic,2026,2026-07-31 23:12:00
c4e84692-d077-7d4f-657d-bc3db1908f10,4eea696c-ed54-3aa0-2c3b-e788beb98ddb,Mora-White Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2023,2026-09-08 09:35:00
81e26143-fb77-35ed-128f-b3b927b9747b,4eea696c-ed54-3aa0-2c3b-e788beb98ddb,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2025,2026-09-08 09:35:00
0af7b8a0-b755-4839-e015-0c0c87d83f68,4eea696c-ed54-3aa0-2c3b-e788beb98ddb,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",competition,2026,2026-09-08 09:35:00
085faac9-0396-2951-9704-ac6024f7a71d,4eea696c-ed54-3aa0-2c3b-e788beb98ddb,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",competition,2025,2026-09-08 09:35:00
32c06c46-7be1-c5a6-1895-4c66234222b3,54d3edb4-2703-fb66-65b2-5d353b3f3679,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",academic,2026,2026-09-01 15:06:00
ed1a5acd-7ac3-7ca3-8645-2f11c6e1ece9,54d3edb4-2703-fb66-65b2-5d353b3f3679,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",academic,2026,2026-09-01 15:06:00
e4207f84-05c2-3771-297f-a0b9a9c47f93,54d3edb4-2703-fb66-65b2-5d353b3f3679,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",competition,2026,2026-09-01 15:06:00
1c253408-cab3-dc85-1164-ac8ae5c3c662,2f1b8c90-a28f-3731-5b2e-a9d6c7eaf180,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2025,2026-07-20 01:30:00
0f5e0b75-9538-c52a-3d68-8e9420ddb3c5,2f1b8c90-a28f-3731-5b2e-a9d6c7eaf180,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",competition,2026,2026-07-20 01:30:00
ec1eed93-ef8f-5c2f-5e73-688ba5adc325,2f1b8c90-a28f-3731-5b2e-a9d6c7eaf180,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2025,2026-07-20 01:30:00
673890e0-35d1-e15e-2156-98284d2a2ac5,2f1b8c90-a28f-3731-5b2e-a9d6c7eaf180,E-commerce Store,"Full-stack store with cart, checkout and admin dashboard.","{""React"",""Node.js"",""SQL""}",academic,2026,2026-07-20 01:30:00
2c0dfcc5-7883-7acb-26bf-08da1ab55a80,84386aaf-a3fd-8f6f-1a33-47cba3dca0c6,Covid-19 Malaysia Data Explorer,Exploratory analysis of public MOH datasets with SQL and charts.,"{""SQL"",""Python"",""Data Visualisation""}",academic,2026,2026-08-24 01:54:00
a058ed2a-931f-84a8-2ef5-ce34a36893cd,84386aaf-a3fd-8f6f-1a33-47cba3dca0c6,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",academic,2025,2026-08-24 01:54:00
5db3f775-5de1-ec2f-0d61-510d42221944,84386aaf-a3fd-8f6f-1a33-47cba3dca0c6,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",personal,2025,2026-08-24 01:54:00
6e2f5154-85e4-0918-565a-d6d70707caf0,40e00833-8514-0240-8a7f-81ddea4f5853,Linux Server Monitoring Scripts,"Bash scripts to monitor CPU, memory and disk usage.","{""Linux""}",academic,2026,2026-07-28 22:32:00
2df36601-2d9a-648f-e619-4e21453e5f1b,40e00833-8514-0240-8a7f-81ddea4f5853,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",academic,2025,2026-07-28 22:32:00
0b9584bb-af50-1e71-ca3f-43571423b29c,40e00833-8514-0240-8a7f-81ddea4f5853,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",academic,2025,2026-07-28 22:32:00
c0b3098d-51fa-5314-6793-d952e952584b,a6319b8e-a603-8076-c202-0122a9789239,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2026,2026-08-03 19:01:00
9aee8616-7c37-460c-677d-89a2ac5c965b,a6319b8e-a603-8076-c202-0122a9789239,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",academic,2026,2026-08-03 19:01:00
2e0130f3-1d32-9e92-5637-8f6a8238dd16,a6319b8e-a603-8076-c202-0122a9789239,Haynes-Watson Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2026,2026-08-03 19:01:00
25870e9f-7005-fe0c-2d4f-8c5db922183f,7fadd0bc-2865-c565-4291-4a5253e601ac,Serverless Image Resizer,Built an event-driven image pipeline on AWS Lambda and S3.,"{""AWS"",""Cloud Computing"",""Python""}",academic,2026,2026-08-01 17:24:00
ed2a42ff-5461-bb1c-664d-2b78f92f34b4,c7dba592-fd1a-b6b5-b3ca-a376d09795e3,Jones-Bradley Sales Dashboard,Built an interactive dashboard to track monthly sales KPIs.,"{""Power BI"",""Excel"",""Data Visualisation""}",academic,2025,2026-07-23 19:06:00
aa17025d-b1ef-7818-948e-72706ec0e91d,c7dba592-fd1a-b6b5-b3ca-a376d09795e3,Customer Churn Analysis,Cleaned and analysed telco customer data to identify churn drivers.,"{""Python"",""Data Analysis"",""Statistical Analysis""}",personal,2024,2026-07-23 19:06:00
debfd7b5-bcc7-303f-e1da-a14e7547c87b,c7dba592-fd1a-b6b5-b3ca-a376d09795e3,Secure Login Module,"Implemented hashing, rate limiting and MFA for a web login.","{""Python"",""Flask"",""SQL""}",academic,2026,2026-07-23 19:06:00
610c33dc-98d1-6c74-f538-414ef1091b4d,c7dba592-fd1a-b6b5-b3ca-a376d09795e3,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",academic,2023,2026-07-23 19:06:00
9ae45979-98cf-e11a-4b18-247bf1019dc3,efd13d60-3e3c-54d1-360f-b1f2fdb59d06,Personal Portfolio Website,Responsive portfolio site built with React.,"{""React"",""JavaScript""}",academic,2025,2026-08-08 12:40:00
198d59ed-56b5-d490-6b11-1b61baca678d,efd13d60-3e3c-54d1-360f-b1f2fdb59d06,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2024,2026-08-08 12:40:00
4a71046d-b13c-a8e1-7748-390c6a0ddc18,efd13d60-3e3c-54d1-360f-b1f2fdb59d06,Weather Dashboard,Front-end app consuming a public weather API with charts.,"{""JavaScript"",""Data Visualisation""}",academic,2024,2026-08-08 12:40:00
9b41d9ff-df17-5ab2-1baa-8f47943607e6,7a0d5ff9-60ee-552c-d86b-ed9a202de51c,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",academic,2026,2026-08-24 05:06:00
ee615266-8306-4029-5caa-378383229450,7a0d5ff9-60ee-552c-d86b-ed9a202de51c,CI/CD Pipeline for Web App,"Automated build, test and deploy with GitHub Actions and Docker.","{""Docker"",""Git"",""Linux""}",personal,2024,2026-08-24 05:06:00
a50f3513-aac7-2a9c-13b0-ea0d520a6bce,fa923fde-df89-7a84-b8e2-c5e24f5d9769,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",competition,2025,2026-09-13 22:42:00
d1264de7-c43c-d8ec-5a87-e27aa7d4ca94,fa923fde-df89-7a84-b8e2-c5e24f5d9769,House Price Prediction,Trained regression models to predict Klang Valley property prices.,"{""Python"",""Machine Learning"",""Statistical Analysis""}",personal,2026,2026-09-13 22:42:00
d399b415-2b69-b3d1-7cd7-a80a05eacd77,fa923fde-df89-7a84-b8e2-c5e24f5d9769,Retail Inventory Report Automation,Automated weekly inventory reporting from a SQL database.,"{""SQL"",""Excel""}",competition,2025,2026-09-13 22:42:00
f9dea644-d4fb-c996-26e0-47c6d15bfda0,355d3715-16d5-86c1-4b6a-24ad234bf2fe,Azure-hosted Student Portal,Deployed a web portal to Azure App Service with a managed database.,"{""Azure"",""Cloud Computing"",""SQL""}",internship,2026,2026-08-22 07:35:00
6f0fb41e-e273-2213-0451-bd09aba866b3,355d3715-16d5-86c1-4b6a-24ad234bf2fe,Campus Event Booking API,REST API for booking campus events with authentication.,"{""Python"",""FastAPI"",""SQL"",""Git""}",academic,2025,2026-08-22 07:35:00
604f3c30-edb9-b282-8730-8a951128c95c,355d3715-16d5-86c1-4b6a-24ad234bf2fe,Club Management Web App,Web app for a student club to manage members and events.,"{""JavaScript"",""Flask"",""SQL"",""Teamwork""}",academic,2024,2026-08-22 07:35:00
1ca5b32c-ec3e-8df4-ae1a-cb910069dad2,e51d86f2-856c-df86-2370-c9e97ab09e1b,Plant Disease Image Classifier,CNN model to detect leaf diseases from photos.,"{""Deep Learning"",""Python""}",academic,2024,2026-08-13 17:02:00
d9665bc2-8cf2-0c90-4ee4-8302c6173918,e51d86f2-856c-df86-2370-c9e97ab09e1b,CTF Team Participation,Solved web and forensics challenges in a university CTF.,"{""Linux"",""Problem Solving"",""Teamwork""}",academic,2025,2026-08-13 17:02:00
5dcedf37-0e93-ce9e-4561-e8f77253486e,e51d86f2-856c-df86-2370-c9e97ab09e1b,Student Performance Predictor,Predicted at-risk students from academic records.,"{""Machine Learning"",""Data Analysis"",""R""}",academic,2024,2026-08-13 17:02:00
